Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
310620060640012,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200401,Nazare,1,0,232,715,3.08,2.33,585.17,385438.71,853.84,332674.11,509.35,344981.97,814.44,303033.24,NA
310620060640013,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200401,Nazare,1,0,262,862,3.29,2.57,975.16,789077.75,1030.21,776860.81,626.35,521168.8,873.59,510886.28,NA
310620060640014,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200400,Belmonte,1,0,1,4,4,0,500,0,500,0,529.33,2581.33,529.33,2581.33,NA
310620060640015,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200400,Belmonte,1,0,339,1145,3.38,2.35,820.03,452227.66,885.32,430362.29,552.57,381711.21,790.09,358090.68,NA
310620060640016,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,120,391,3.26,1.92,780.28,756254.94,891.74,764973.73,457.44,414219.64,775.77,455733.46,NA
310620060640017,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200405,Paulo VI,1,0,216,697,3.23,1.98,902.89,435765.64,937.62,419889.1,559.34,326791.38,781.53,282855.47,NA
310620060640018,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200405,Paulo VI,1,0,232,794,3.42,2.12,952.62,585300.74,1004.58,564934.45,615.03,2218486.89,917.08,3032818.6,NA
310620060640019,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,227,715,3.15,2.46,885.02,688677.7,956.67,675826.57,580.04,484955.03,847.76,481817.42,NA
310620060640020,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200388,Vila Maria,1,1,219,739,3.37,2.89,674.52,621935.26,794.19,637319.08,466.45,346700.27,708.86,355063.92,NA
310620060640021,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200388,Vila Maria,1,1,436,1532,3.51,3.26,675.5,257864.61,725.41,240668.63,438.7,203564.08,660.67,159861.64,NA
310620060640022,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200388,Vila Maria,1,1,263,909,3.46,3.04,613.64,164608.85,680.96,136708.07,392.64,150789.34,606.74,103011.5,NA
310620060640023,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200388,Vila Maria,1,1,278,938,3.37,4.39,574.98,142404.96,657.8,108299.16,459.44,148927.79,651.72,85823.78,NA
310620060640024,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,117,439,3.75,2.52,633.65,436667.04,926.71,366159.12,584.59,324042.69,858.32,240492.85,NA
310620060640025,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,164,538,3.28,2.52,629.71,573350.56,867.84,583593.73,586.9,592417.94,858.36,633555.09,NA
310620060640026,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200385,Pousada Santo Antonio,1,0,352,1086,3.09,2.36,1291.52,2051076.33,1353.02,2065577.36,802.07,1229699.62,1108.54,1360022.87,NA
310620060640027,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200380,Vila da Luz,1,1,429,1460,3.4,3.83,526.67,110398.14,589.93,86278.31,331.97,127265.16,559.17,87264.53,NA
310620060640028,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,231,754,3.26,1.99,831.76,821304.89,1073.39,800419.7,668.35,651241.3,961.51,655030.55,NA
310620060640029,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200401,Nazare,1,0,97,322,3.32,1.91,592.07,265277.34,776.09,204082.63,453.56,309039.45,817.61,259112.15,NA
310620060640030,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200397,Tres Marias,1,1,159,587,3.69,4.16,451.26,163978.72,664.35,99244.34,310.84,135346.91,629.36,73316.87,NA
310620060640031,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200396,Boa Esperança,1,1,150,546,3.64,2.34,694.24,427513.2,794.93,409337.53,430.54,256705.17,670.37,238865.68,NA
310620060640032,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200400,Belmonte,1,0,225,623,2.77,2.15,1199.66,844686.08,1273.23,802620.57,813.64,666701.45,1055.16,609625.32,NA
310620060640033,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,351,1197,3.41,2.16,795.7,687123.65,886.63,685018.12,497.52,419141.15,788.21,434934.18,NA
310620060640034,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,148,538,3.64,3,868.28,712028.38,951.9,700921.36,489.38,401038.55,757.22,417768.77,NA
310620060640035,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200406,Beira Linha,1,1,272,1001,3.68,3.06,630.03,276993.5,714.03,253847.92,388.48,189136.32,629.12,154834.03,NA
310620060640036,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200406,Beira Linha,1,1,171,582,3.4,2.96,635.92,121692.38,659.05,110811.44,393.91,160335.79,626.49,109118.26,NA
310620060640037,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200405,Paulo VI,1,0,225,774,3.44,2.58,993.49,596411.05,1054.41,568616.07,585.91,448748.05,878.21,415845.49,NA
310620060640038,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200405,Paulo VI,1,0,292,995,3.41,2.53,920.22,1263927.76,966.56,1282854.86,557.01,688193.06,829.15,798978.96,NA
310620060640039,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200406,Beira Linha,1,1,263,960,3.65,2.98,675.56,173621.82,728.16,148734.49,422.55,280251.6,662.38,280455.87,NA
310620060640040,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200405,Paulo VI,1,0,321,1134,3.53,2.63,837.35,417593.11,905.02,390007.33,507.53,341909.26,760.14,320032.4,NA
310620060640041,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200405,Paulo VI,1,0,212,733,3.46,2.04,598.18,164962.68,704.53,119112.49,466.15,165481.34,685.52,92805.92,NA
310620060640042,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,107,387,3.62,3.01,730.85,296326.02,840.87,247900.48,471.84,242507.99,739.71,181721.15,NA
310620060640043,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,154,563,3.66,3.25,839.77,1941100.02,972.37,2120002.76,542.21,799383.72,807.48,976814.82,NA
310620060640044,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200388,Vila Maria,1,1,214,787,3.68,2.75,641.07,234341.35,722.04,205321.05,419.71,178974.44,647.35,128561.4,NA
310620060640045,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200395,Dom Silverio,1,0,304,1017,3.35,2.31,918.82,654686.99,983.52,637090.22,601.13,479671.95,882.19,455957.39,NA
310620060640046,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200395,Dom Silverio,1,0,354,1012,2.86,2.05,1143.35,1362523.38,1208.19,1361450.38,759.82,840645.97,1034.1,860501.79,NA
310620060640047,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200395,Dom Silverio,1,0,123,399,3.24,2.76,818.89,669666.5,941.34,654393.9,509.5,587993.35,803.96,691478.48,NA
310620060640048,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200390,São Gabriel,1,0,360,1140,3.17,2.53,1009.79,810221.34,1056.76,798238.65,624.69,526674.85,892.54,513410.98,NA
310620060640049,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200390,São Gabriel,1,0,325,1077,3.31,2.48,995.45,939008.85,1096.68,923429.77,605.01,864267.9,955.55,1030338.18,NA
310620060640050,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200398,Ouro Minas,1,0,383,1268,3.31,1.92,1386.21,1166957.03,1419.57,1147633.35,792.04,892168.03,1153.85,882228.85,NA
310620060640051,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200398,Ouro Minas,1,0,387,1354,3.5,2.04,792.06,1094378.9,1114.64,1180837.54,554.66,653463.19,979.46,737993.29,NA
310620060640052,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,336,1062,3.16,2.37,874.58,818182.18,944.89,817520.84,584.11,534523.55,836,554480.02,NA
310620060640053,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,140,477,3.41,2.93,808.56,389635.69,912.9,344302.52,497.32,308805.75,764.67,270233.65,NA
310620060640054,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,263,886,3.37,2.19,863.37,529341.35,938.29,504878.42,558.66,419551.05,812.01,404062.32,NA
310620060640055,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,291,943,3.24,2.23,928.65,717711.06,965.14,710670.86,605.76,606162.69,830.11,644493.63,NA
310620060640056,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,263,863,3.28,2.31,793.34,239272.03,831.27,219102.24,489.97,235109.54,718.02,180680.99,NA
310620060640057,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,343,1110,3.24,2.17,667.3,413950.46,897.58,349853.27,522.3,332849.31,836.21,270299.29,NA
310620060640058,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,255,799,3.13,1.59,1112.96,1132142.12,1167.92,1123826.42,723.55,894663.7,1040.76,956885.13,NA
310620060640059,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,257,866,3.37,2.77,879.35,698801.95,937.73,690416.34,529.2,429212.56,789.36,434868.12,NA
310620060640060,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,370,1208,3.26,2.04,915.75,1391521.94,1121.95,1473776.52,719.08,1328419.74,1012.37,1573649.33,NA
310620060640061,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,250,764,3.06,1.91,1034.34,871612.76,1134.14,842394.57,689.85,671247.25,954.86,676071.5,NA
310620060640062,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,250,817,3.27,2.25,883.15,1317477.52,1046.38,1390531.14,539.62,708719.16,890.18,857419.99,NA
310620060640063,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200395,Dom Silverio,1,0,310,1030,3.32,2.31,681.36,568536.7,1045.65,491200.59,465.97,575732.44,959.86,712203.16,NA
310620060640064,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200390,São Gabriel,1,0,258,850,3.29,2.47,848.96,712170.56,920.3,706336.75,541.77,456925.37,804.95,467060.91,NA
310620060640065,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200390,São Gabriel,1,0,225,685,3.04,2.42,859.15,406220.04,907.55,385078.19,569.1,350361.5,825.27,296532.14,NA
310620060640066,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200390,São Gabriel,1,0,293,927,3.16,1.64,1423.12,2013020.39,1532.99,1999955.38,904.97,1332788.71,1254.34,1409220.92,NA
310620060640067,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200390,São Gabriel,1,0,167,567,3.4,2.48,1082.49,1299171.29,1136.95,1302636.62,678.73,732249.21,952.16,766990.35,NA
310620060640068,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200394,Vila São Gabriel,1,1,131,420,3.21,2.01,588.82,107452.2,642.79,82398.6,369.74,141711.1,585.57,97839.53,NA
310620060640069,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,363,1199,3.3,2.05,947.12,965665.2,993.66,966875.03,579.92,590161.77,802.44,638114,NA
310620060640070,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,172,598,3.48,2.75,882.81,309440.02,943.12,273472.92,562.57,295332.73,827.99,214665.15,NA
310620060640071,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,219,723,3.3,2.15,838.81,286689.53,883.17,262557.16,533.57,283088.14,773.36,224729.69,NA
310620060640072,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200407,Ribeiro de Abreu,1,0,169,609,3.6,2.94,900.08,1141590.76,1020.89,1171686.56,556.3,607430.66,839.36,679130.45,NA
310620060640073,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200412,Conjunto Paulo VI,1,1,219,768,3.51,2.81,670.34,123571.12,712.64,101113.53,421.23,160865.71,652.09,98338.46,NA
310620060640074,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200412,Conjunto Paulo VI,1,1,205,760,3.71,3.22,612.27,174762.4,674.82,150277.04,429.95,169992.31,629.13,123329.05,NA
310620060640075,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200412,Conjunto Paulo VI,1,1,179,641,3.58,3.03,488.18,124722.53,598.52,86610.38,404.05,127610.73,607.23,68236.03,NA
310620060640076,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,208,663,3.19,2.37,676.42,155015.38,732.79,126478.26,437.3,171398.31,674.11,104384.64,NA
310620060640077,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200387,Jardim Vitoria,1,0,426,1538,3.61,3.33,873.56,447837.14,946.91,415902.47,526.83,354183.67,804.93,317252.12,NA
310620060640078,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,209,645,3.09,3,907.82,310896.46,943.96,289054.55,626.73,367193.32,859.68,303258.15,NA
310620060640079,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,232,742,3.2,1.91,880.25,706545.09,941.1,698082.35,594.82,543765.62,830.67,563502.68,NA
310620060640080,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,222,715,3.22,2.25,905.88,469654.99,962.22,444529.76,577.5,412562.78,854.43,373689.86,NA
310620060640081,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200376,Goiania,1,0,210,700,3.33,2.58,964.95,1236396.75,1033.87,1253538.78,590.41,676414.58,878.38,753573.39,NA
310620060640082,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200381,Maria Goretti,1,0,117,394,3.37,2.25,859.91,782989.2,1048.02,756856.55,543.31,507522.72,920.46,512707.52,NA
310620060640083,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200381,Maria Goretti,1,0,235,778,3.31,2.43,1042.35,1903142.54,1160.91,1982350.46,696.02,923632.42,996.61,1023159.75,NA
310620060640084,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200381,Maria Goretti,1,0,286,918,3.21,2.44,1007.2,949689.65,1082.93,939045.48,603.13,552044.02,881.58,561449.67,NA
310620060640085,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200381,Maria Goretti,1,0,294,947,3.22,1.94,1156.47,1946059.13,1209.98,1971444.22,657.71,993574.34,958.45,1159931.45,NA
310620060640086,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200381,Maria Goretti,1,0,235,758,3.23,2.61,852.88,970504.91,1002.14,990872.3,572.76,627350.33,880.76,693585.25,NA
310620060640087,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620060,VENDA NOVA,31062006064,NORDESTE,3106200390,São Gabriel,1,0,187,622,3.33,2.09,1139.11,948332.41,1217.22,918111.16,735.29,747171.86,1030.54,742915.1,NA
